outcome,month,MMWR week,Age group,Vaccine product,Vaccinated with outcome,Fully vaccinated population,Unvaccinated with outcome,Unvaccinated population
death,Feb-22,202208,all_ages_adj,Pfizer,387,"79,056,972","1,266","54,866,096.35"
death,Mar-22,202209,5-11,all_types,0,"4,571,571",0,"13,434,171"
death,Mar-22,202209,12-17,all_types,0,"9,465,214",0,"6,380,343"
death,Mar-22,202209,18-29,all_types,0,"21,376,662",5,"12,070,867.45"
death,Mar-22,202209,30-49,all_types,15,"39,710,288",51,"13,006,445.95"
death,Mar-22,202209,50-64,all_types,79,"32,478,301",168,"6,455,732.60"
death,Mar-22,202209,65-79,all_types,226,"23,935,867.70",343,"2,161,202.40"
death,Mar-22,202209,80+,all_types,294,"6,882,054",290,"1,075,377.95"
death,Mar-22,202209,all_ages_adj,all_types,614,"138,419,957.70",857,"54,584,140.35"
death,Mar-22,202209,all_ages_adj,Janssen,42,"10,580,886",857,"54,584,140.35"
death,Mar-22,202209,all_ages_adj,Moderna,266,"48,315,889",857,"54,584,140.35"
death,Mar-22,202209,all_ages_adj,Pfizer,306,"79,432,194",857,"54,584,140.35"
death,Mar-22,202210,5-11,all_types,0,"4,702,269",1,"13,378,600"
death,Mar-22,202210,12-17,all_types,0,"9,515,506",1,"6,353,171"
death,Mar-22,202210,18-29,all_types,0,"21,450,822",9,"12,016,691.45"
death,Mar-22,202210,30-49,all_types,11,"39,795,501",38,"12,949,615.30"
death,Mar-22,202210,50-64,all_types,52,"32,515,440",105,"6,436,333.60"
death,Mar-22,202210,65-79,all_types,157,"23,949,173.70",207,"2,155,024.40"
death,Mar-22,202210,80+,all_types,183,"6,885,420",209,"1,073,190.95"
death,Mar-22,202210,all_ages_adj,all_types,403,"138,814,131.70",570,"54,362,626.70"
death,Mar-22,202210,all_ages_adj,Janssen,21,"10,595,932",570,"54,362,626.70"
death,Mar-22,202210,all_ages_adj,Moderna,195,"48,385,557",570,"54,362,626.70"
death,Mar-22,202210,all_ages_adj,Pfizer,187,"79,741,772",570,"54,362,626.70"
death,Mar-22,202211,5-11,all_types,0,"4,805,046",1,"13,328,730"
death,Mar-22,202211,12-17,all_types,0,"9,555,862",0,"6,326,376"
death,Mar-22,202211,18-29,all_types,1,"21,514,508",7,"11,966,568.45"
death,Mar-22,202211,30-49,all_types,8,"39,869,177",32,"12,896,862.30"
death,Mar-22,202211,50-64,all_types,32,"32,546,441",78,"6,418,143.60"
death,Mar-22,202211,65-79,all_types,125,"23,960,677.70",152,"2,148,502.85"
death,Mar-22,202211,80+,all_types,145,"6,888,401",123,"1,070,889.95"
death,Mar-22,202211,all_ages_adj,all_types,311,"139,140,112.70",393,"54,156,073.15"
death,Mar-22,202211,all_ages_adj,Janssen,24,"10,609,380",393,"54,156,073.15"
death,Mar-22,202211,all_ages_adj,Moderna,150,"48,445,599",393,"54,156,073.15"
death,Mar-22,202211,all_ages_adj,Pfizer,136,"79,994,726",393,"54,156,073.15"
death,Mar-22,202212,5-11,all_types,0,"4,883,753",1,"13,277,338"
death,Mar-22,202212,12-17,all_types,0,"9,587,879",0,"6,295,227"
death,Mar-22,202212,18-29,all_types,1,"21,566,248",2,"11,921,035.45"
death,Mar-22,202212,30-49,all_types,7,"39,928,961",21,"12,848,833.30"
death,Mar-22,202212,50-64,all_types,29,"32,571,120",59,"6,400,592.60"
death,Mar-22,202212,65-79,all_types,76,"23,970,001.70",122,"2,142,741.85"
death,Mar-22,202212,80+,all_types,115,"6,890,743",99,"1,068,725.95"
death,Mar-22,202212,all_ages_adj,all_types,228,"139,398,705.70",304,"53,954,494.15"
death,Mar-22,202212,all_ages_adj,Janssen,16,"10,620,311",304,"53,954,494.15"
death,Mar-22,202212,all_ages_adj,Moderna,116,"48,494,422",304,"53,954,494.15"
death,Mar-22,202212,all_ages_adj,Pfizer,96,"80,193,788",304,"53,954,494.15"
death,Mar-22,202213,5-11,all_types,0,"4,950,290",0,"13,231,422"
death,Mar-22,202213,12-17,all_types,0,"9,616,063",1,"6,278,912"
death,Mar-22,202213,18-29,all_types,2,"21,612,869",4,"11,881,734.45"
death,Mar-22,202213,30-49,all_types,7,"39,981,159",12,"12,808,540.30"
death,Mar-22,202213,50-64,all_types,26,"32,592,593",42,"6,382,385.60"
death,Mar-22,202213,65-79,all_types,74,"23,978,472.70",75,"2,130,848.85"
death,Mar-22,202213,80+,all_types,116,"6,892,957",83,"1,064,624.95"
death,Mar-22,202213,all_ages_adj,all_types,225,"139,624,403.70",217,"53,778,468.15"
death,Mar-22,202213,all_ages_adj,Janssen,10,"10,630,288",217,"53,778,468.15"
death,Mar-22,202213,all_ages_adj,Moderna,103,"48,537,928",217,"53,778,468.15"
death,Mar-22,202213,all_ages_adj,Pfizer,112,"80,366,052",217,"53,778,468.15"
death,Apr-22,202214,5-11,all_types,0,"5,009,659",1,"13,206,001"
death,Apr-22,202214,12-17,all_types,0,"9,640,820",0,"6,262,096"
death,Apr-22,202214,18-29,all_types,2,"21,651,842",2,"11,843,727.45"
death,Apr-22,202214,30-49,all_types,5,"40,024,751",13,"12,770,099.30"
death,Apr-22,202214,50-64,all_types,23,"32,611,176",44,"6,359,925.60"
death,Apr-22,202214,65-79,all_types,86,"23,986,688.70",71,"2,111,965.85"
death,Apr-22,202214,80+,all_types,117,"6,895,298",77,"1,056,583.95"
death,Apr-22,202214,all_ages_adj,all_types,233,"139,820,234.70",208,"53,610,399.15"
death,Apr-22,202214,all_ages_adj,Janssen,22,"10,640,297",208,"53,610,399.15"
death,Apr-22,202214,all_ages_adj,Moderna,111,"48,573,402",208,"53,610,399.15"
death,Apr-22,202214,all_ages_adj,Pfizer,100,"80,516,868",208,"53,610,399.15"
death,Apr-22,202215,5-11,all_types,0,"5,057,467",1,"13,183,903"
death,Apr-22,202215,12-17,all_types,0,"9,660,596",1,"6,249,645"
death,Apr-22,202215,18-29,all_types,1,"21,685,842",6,"11,804,417.45"
death,Apr-22,202215,30-49,all_types,8,"40,062,697",15,"12,729,943.30"
death,Apr-22,202215,50-64,all_types,35,"32,633,700",44,"6,335,722.60"
death,Apr-22,202215,65-79,all_types,90,"24,004,960.70",67,"2,092,750.30"
death,Apr-22,202215,80+,all_types,121,"6,900,406",80,"1,048,026.95"
death,Apr-22,202215,all_ages_adj,all_types,255,"140,005,668.70",214,"53,444,408.60"
death,Apr-22,202215,all_ages_adj,Janssen,14,"10,649,498",214,"53,444,408.60"
death,Apr-22,202215,all_ages_adj,Moderna,109,"48,614,043",214,"53,444,408.60"
death,Apr-22,202215,all_ages_adj,Pfizer,131,"80,654,115",214,"53,444,408.60"
death,Apr-22,202216,5-11,all_types,0,"5,094,101",1,"13,156,062"
death,Apr-22,202216,12-17,all_types,0,"9,676,811",0,"6,231,807"
death,Apr-22,202216,18-29,all_types,0,"21,715,870",2,"11,772,961.45"
death,Apr-22,202216,30-49,all_types,10,"40,095,738",12,"12,697,213.30"
death,Apr-22,202216,50-64,all_types,36,"32,671,557",29,"6,314,802.60"
death,Apr-22,202216,65-79,all_types,102,"24,064,860.70",58,"2,075,842.30"
death,Apr-22,202216,80+,all_types,199,"6,917,848",88,"1,039,900.95"
death,Apr-22,202216,all_ages_adj,all_types,347,"140,236,785.70",190,"53,288,589.60"
death,Apr-22,202216,all_ages_adj,Janssen,29,"10,657,687",190,"53,288,589.60"
death,Apr-22,202216,all_ages_adj,Moderna,149,"48,686,482",190,"53,288,589.60"
death,Apr-22,202216,all_ages_adj,Pfizer,169,"80,807,581",190,"53,288,589.60"
death,Apr-22,202217,"""5-11""",all_types,0,"5,126,407",1,"13,131,361"
death,Apr-22,202217,12-17,all_types,0,"9,691,537",1,"6,217,587"
death,Apr-22,202217,18-29,all_types,2,"21,743,432",1,"11,741,324.45"
death,Apr-22,202217,30-49,all_types,14,"40,126,455",22,"12,664,972.30"
death,Apr-22,202217,50-64,all_types,40,"32,709,338",25,"6,294,274.60"
death,Apr-22,202217,65-79,all_types,136,"24,123,521.55",87,"2,060,334.30"
death,Apr-22,202217,80+,all_types,234,"6,937,297",126,"1,032,054.95"
death,Apr-22,202217,all_ages_adj,all_types,426,"140,457,987.60",263,"53,141,908.60"
death,Apr-22,202217,all_ages_adj,Janssen,22,"10,665,518",263,"53,141,908.60"
death,Apr-22,202217,all_ages_adj,Moderna,157,"48,757,408",263,"53,141,908.60"
death,Apr-22,202217,all_ages_adj,Pfizer,246,"80,955,162",263,"53,141,908.60"
death,May-22,202218,5-11,all_types,0,"5,155,437",0,"13,107,694"
death,May-22,202218,12-17,all_types,0,"9,706,385",4,"6,204,329"
death,May-22,202218,18-29,all_types,1,"21,768,569",3,"11,710,880.45"
death,May-22,202218,30-49,all_types,10,"40,153,655",16,"12,633,668.30"
death,May-22,202218,50-64,all_types,39,"32,742,506",40,"6,274,928.60"
death,May-22,202218,65-79,all_types,158,"24,169,790.55",93,"2,046,543.30"
death,May-22,202218,80+,all_types,297,"6,954,177",149,"1,025,033.95"
death,May-22,202218,all_ages_adj,all_types,505,"140,650,519.60",305,"53,003,077.60"
death,May-22,202218,all_ages_adj,Janssen,25,"10,673,207",305,"53,003,077.60"
death,May-22,202218,all_ages_adj,Moderna,208,"48,817,456",305,"53,003,077.60"
death,May-22,202218,all_ages_adj,Pfizer,271,"81,084,471",305,"53,003,077.60"
death,May-22,202219,5-11,all_types,0,"5,182,223",3,"13,083,419"
death,May-22,202219,12-17,all_types,0,"9,721,527",1,"6,188,194"
death,May-22,202219,18-29,all_types,3,"21,793,793",6,"11,679,815.45"
death,May-22,202219,30-49,all_types,17,"40,180,525",26,"12,603,754.30"
death,May-22,202219,50-64,all_types,59,"32,773,897",46,"6,255,739.60"
death,May-22,202219,65-79,all_types,206,"24,208,910.55",109,"2,033,233.30"
death,May-22,202219,80+,all_types,346,"6,969,562",190,"1,018,391.95"
death,May-22,202219,all_ages_adj,all_types,631,"140,830,437.60",381,"52,862,547.60"
death,May-22,202219,all_ages_adj,Janssen,45,"10,680,450",381,"52,862,547.60"
death,May-22,202219,all_ages_adj,Moderna,268,"48,872,749",381,"52,862,547.60"
death,May-22,202219,all_ages_adj,Pfizer,317,"81,205,826",381,"52,862,547.60"
death,May-22,202220,5-11,all_types,0,"5,206,673",1,"13,057,335"
death,May-22,202220,12-17,all_types,0,"9,734,407",1,"6,172,147"
death,May-22,202220,18-29,all_types,1,"21,818,587",5,"11,647,238.45"
death,May-22,202220,30-49,all_types,19,"40,206,934",23,"12,570,818.30"
death,May-22,202220,50-64,all_types,61,"32,804,356",58,"6,235,145.60"
death,May-22,202220,65-79,all_types,191,"24,244,090.55",131,"2,019,779.30"
death,May-22,202220,80+,all_types,408,"6,983,193",195,"1,011,586.95"
death,May-22,202220,all_ages_adj,all_types,680,"140,998,240.60",414,"52,714,050.60"
death,May-22,202220,all_ages_adj,Janssen,52,"10,687,558",414,"52,714,050.60"
death,May-22,202220,all_ages_adj,Moderna,296,"48,924,767",414,"52,714,050.60"
death,May-22,202220,all_ages_adj,Pfizer,332,"81,318,089",414,"52,714,050.60"
death,May-22,202221,5-11,all_types,1,"5,229,431",1,"13,029,306"
death,May-22,202221,12-17,all_types,0,"9,747,083",2,"6,157,298"
death,May-22,202221,18-29,all_types,1,"21,841,678",6,"11,616,732.45"
death,May-22,202221,30-49,all_types,23,"40,231,600",22,"12,539,974.30"
death,May-22,202221,50-64,all_types,70,"32,833,648",64,"6,214,373.60"
death,May-22,202221,65-79,all_types,232,"24,276,816.55",149,"2,006,567.30"
death,May-22,202221,80+,all_types,427,"6,994,977",230,"1,005,369.95"
death,May-22,202221,all_ages_adj,all_types,754,"141,155,233.60",474,"52,569,621.60"
death,May-22,202221,all_ages_adj,Janssen,39,"10,693,036",474,"52,569,621.60"
death,May-22,202221,all_ages_adj,Moderna,318,"48,973,225",474,"52,569,621.60"
death,May-22,202221,all_ages_adj,Pfizer,394,"81,424,438",474,"52,569,621.60"
death,Jun-22,202222,5-11,all_types,0,"5,252,577",0,"13,006,810"
death,Jun-22,202222,12-17,all_types,1,"9,760,071",2,"6,144,183"
death,Jun-22,202222,18-29,all_types,3,"21,864,731",4,"11,591,018.45"
death,Jun-22,202222,30-49,all_types,20,"40,256,736",20,"12,515,560.30"
death,Jun-22,202222,50-64,all_types,71,"32,864,684",67,"6,198,385.60"
death,Jun-22,202222,65-79,all_types,234,"24,309,454.55",171,"1,997,202.30"
death,Jun-22,202222,80+,all_types,468,"7,006,726",239,"1,001,201.95"
death,Jun-22,202222,all_ages_adj,all_types,797,"141,314,979.60",503,"52,454,361.60"
death,Jun-22,202222,all_ages_adj,Janssen,47,"10,698,390",503,"52,454,361.60"
death,Jun-22,202222,all_ages_adj,Moderna,350,"49,023,269",503,"52,454,361.60"
death,Jun-22,202222,all_ages_adj,Pfizer,399,"81,532,363",503,"52,454,361.60"
death,Jun-22,202223,5-11,all_types,0,"5,279,594",1,"12,978,985"
death,Jun-22,202223,12-17,all_types,2,"9,773,787",1,"6,129,564"
death,Jun-22,202223,18-29,all_types,2,"21,886,896",3,"11,561,444.45"
death,Jun-22,202223,30-49,all_types,22,"40,281,422",21,"12,486,975.30"
death,Jun-22,202223,50-64,all_types,74,"32,897,114",76,"6,180,152.60"
death,Jun-22,202223,65-79,all_types,282,"24,341,765.55",136,"1,986,313.30"
death,Jun-22,202223,80+,all_types,496,"7,018,192",265,"996,306.95"
death,Jun-22,202223,all_ages_adj,all_types,878,"141,478,770.60",503,"52,319,741.60"
death,Jun-22,202223,all_ages_adj,Janssen,55,"10,703,626",503,"52,319,741.60"
death,Jun-22,202223,all_ages_adj,Moderna,359,"49,071,563",503,"52,319,741.60"
death,Jun-22,202223,all_ages_adj,Pfizer,463,"81,645,866",503,"52,319,741.60"
death,Jun-22,202224,5-11,all_types,0,"5,302,403",1,"12,951,741"
death,Jun-22,202224,12-17,all_types,0,"9,786,125",0,"6,114,762"
death,Jun-22,202224,18-29,all_types,1,"21,906,567",7,"11,534,140.45"
death,Jun-22,202224,30-49,all_types,27,"40,302,462",26,"12,460,390.30"
death,Jun-22,202224,50-64,all_types,85,"32,921,002",80,"6,164,264.60"
death,Jun-22,202224,65-79,all_types,276,"24,362,621.55",180,"1,977,793.10"
death,Jun-22,202224,80+,all_types,509,"7,025,432",255,"992,198.95"
death,Jun-22,202224,all_ages_adj,all_types,898,"141,606,612.60",549,"52,195,290.40"
death,Jun-22,202224,all_ages_adj,Janssen,57,"10,707,451",549,"52,195,290.40"
death,Jun-22,202224,all_ages_adj,Moderna,398,"49,106,782",549,"52,195,290.40"
death,Jun-22,202224,all_ages_adj,Pfizer,441,"81,736,248",549,"52,195,290.40"
death,Jun-22,202225,5-11,all_types,0,"5,326,861",3,"12,924,187"
death,Jun-22,202225,12-17,all_types,0,"9,799,364",0,"6,101,177"
death,Jun-22,202225,18-29,all_types,2,"21,928,240",14,"11,508,165.45"
death,Jun-22,202225,30-49,all_types,12,"40,325,336",36,"12,435,722.30"
death,Jun-22,202225,50-64,all_types,106,"32,945,496",77,"6,149,242.60"
death,Jun-22,202225,65-79,all_types,295,"24,383,779.55",195,"1,970,068.10"
death,Jun-22,202225,80+,all_types,498,"7,032,891",248,"988,772.40"
death,Jun-22,202225,all_ages_adj,all_types,913,"141,741,967.60",573,"52,077,334.85"
death,Jun-22,202225,all_ages_adj,Janssen,68,"10,712,300",573,"52,077,334.85"
death,Jun-22,202225,all_ages_adj,Moderna,407,"49,143,003",573,"52,077,334.85"
death,Jun-22,202225,all_ages_adj,Pfizer,437,"81,832,443",573,"52,077,334.85"
death,Jun-22,202226,5-11,all_types,0,"5,351,266",1,"12,897,669"
death,Jun-22,202226,12-17,all_types,0,"9,811,818",1,"6,088,132"
death,Jun-22,202226,18-29,all_types,3,"21,949,298",6,"11,482,224.45"
death,Jun-22,202226,30-49,all_types,24,"40,347,257",48,"12,411,032.30"
death,Jun-22,202226,50-64,all_types,91,"32,967,275",88,"6,135,271.60"
death,Jun-22,202226,65-79,all_types,355,"24,401,685.55",229,"1,962,778.10"
death,Jun-22,202226,80+,all_types,559,"7,038,947",308,"985,643.40"
death,Jun-22,202226,all_ages_adj,all_types,"1,032","141,867,546.60",681,"51,962,750.85"
death,Jun-22,202226,all_ages_adj,Janssen,57,"10,716,755",681,"51,962,750.85"
death,Jun-22,202226,all_ages_adj,Moderna,476,"49,175,215",681,"51,962,750.85"
death,Jun-22,202226,all_ages_adj,Pfizer,499,"81,922,390",681,"51,962,750.85"
death,Jul-22,202227,5-11,all_types,0,"5,374,343",1,"12,874,043"
death,Jul-22,202227,12-17,all_types,0,"9,823,716",3,"6,077,082"
death,Jul-22,202227,18-29,all_types,1,"21,968,347",5,"11,460,713.45"
death,Jul-22,202227,30-49,all_types,42,"40,367,125",27,"12,390,825.30"
death,Jul-22,202227,50-64,all_types,112,"32,986,901",98,"6,122,190.60"
death,Jul-22,202227,65-79,all_types,349,"24,417,042.55",230,"1,956,378.10"
death,Jul-22,202227,80+,all_types,569,"7,044,165",329,"983,246.40"
death,Jul-22,202227,all_ages_adj,all_types,"1,073","141,981,639.60",693,"51,864,478.85"
death,Jul-22,202227,all_ages_adj,Janssen,67,"10,721,030",693,"51,864,478.85"
death,Jul-22,202227,all_ages_adj,Moderna,523,"49,203,775",693,"51,864,478.85"
death,Jul-22,202227,all_ages_adj,Pfizer,481,"82,004,923",693,"51,864,478.85"
death,Jul-22,202228,5-11,all_types,0,"5,397,256",1,"12,842,971"
death,Jul-22,202228,12-17,all_types,1,"9,835,640",0,"6,063,218"
death,Jul-22,202228,18-29,all_types,2,"21,987,581",6,"11,433,008.45"
death,Jul-22,202228,30-49,all_types,33,"40,386,349",46,"12,363,343.30"
death,Jul-22,202228,50-64,all_types,121,"33,004,430",101,"6,103,953.60"
death,Jul-22,202228,65-79,all_types,396,"24,430,534.55",223,"1,946,125.10"
death,Jul-22,202228,80+,all_types,633,"7,048,759",358,"979,636.40"
death,Jul-22,202228,all_ages_adj,all_types,"1,186","142,090,549.60",735,"51,732,255.85"
death,Jul-22,202228,all_ages_adj,Janssen,55,"10,724,674",735,"51,732,255.85"
death,Jul-22,202228,all_ages_adj,Moderna,553,"49,228,942",735,"51,732,255.85"
death,Jul-22,202228,all_ages_adj,Pfizer,575,"82,085,657",735,"51,732,255.85"
death,Jul-22,202229,5-11,all_types,1,"5,416,957",0,"12,809,183"
death,Jul-22,202229,12-17,all_types,0,"9,845,564",3,"6,049,170"
death,Jul-22,202229,18-29,all_types,4,"22,004,832",7,"11,406,779.45"
death,Jul-22,202229,30-49,all_types,36,"40,403,466",31,"12,337,249.30"
death,Jul-22,202229,50-64,all_types,113,"33,020,117",117,"6,084,886.60"
death,Jul-22,202229,65-79,all_types,379,"24,441,885.55",239,"1,935,506.10"
death,Jul-22,202229,80+,all_types,626,"7,052,298",362,"975,862.40"
death,Jul-22,202229,all_ages_adj,all_types,"1,159","142,185,119.60",759,"51,598,636.85"
death,Jul-22,202229,all_ages_adj,Janssen,74,"10,728,250",759,"51,598,636.85"
death,Jul-22,202229,all_ages_adj,Moderna,516,"49,251,509",759,"51,598,636.85"
death,Jul-22,202229,all_ages_adj,Pfizer,567,"82,154,976",759,"51,598,636.85"
death,Jul-22,202230,5-11,all_types,0,"5,439,912",1,"12,774,055"
death,Jul-22,202230,12-17,all_types,0,"9,856,502",0,"6,034,775"
death,Jul-22,202230,18-29,all_types,0,"22,024,151",5,"11,381,453.45"
death,Jul-22,202230,30-49,all_types,20,"40,423,194",34,"12,312,476.30"
death,Jul-22,202230,50-64,all_types,93,"33,041,703",102,"6,068,889.60"
death,Jul-22,202230,65-79,all_types,345,"24,459,033.55",233,"1,926,902.10"
death,Jul-22,202230,80+,all_types,591,"7,057,604",330,"972,449.40"
death,Jul-22,202230,all_ages_adj,all_types,"1,049","142,302,099.60",705,"51,471,000.85"
death,Jul-22,202230,all_ages_adj,Janssen,70,"10,732,297",705,"51,471,000.85"
death,Jul-22,202230,all_ages_adj,Moderna,480,"49,282,561",705,"51,471,000.85"
death,Jul-22,202230,all_ages_adj,Pfizer,498,"82,238,088",705,"51,471,000.85"
death,Aug-22,202231,5-11,all_types,0,"5,465,860",0,"12,737,803"
death,Aug-22,202231,12-17,all_types,0,"9,868,278",2,"6,020,301"
death,Aug-22,202231,18-29,all_types,3,"22,045,203",5,"11,359,005.45"
death,Aug-22,202231,30-49,all_types,27,"40,446,120",36,"12,289,002.30"
death,Aug-22,202231,50-64,all_types,84,"33,070,105",89,"6,054,890.60"
death,Aug-22,202231,65-79,all_types,356,"24,481,232.55",230,"1,919,806.10"
death,Aug-22,202231,80+,all_types,532,"7,063,963",319,"969,920.40"
death,Aug-22,202231,all_ages_adj,all_types,"1,002","142,440,761.60",681,"51,350,728.85"
death,Aug-22,202231,all_ages_adj,Janssen,65,"10,736,077",681,"51,350,728.85"
death,Aug-22,202231,all_ages_adj,Moderna,440,"49,320,810",681,"51,350,728.85"
death,Aug-22,202231,all_ages_adj,Pfizer,493,"82,336,334",681,"51,350,728.85"
death,Aug-22,202232,5-11,all_types,0,"5,490,889",1,"12,703,611"
death,Aug-22,202232,12-17,all_types,0,"9,878,526",0,"6,006,486"
death,Aug-22,202232,18-29,all_types,2,"22,063,276",4,"11,334,524.45"
death,Aug-22,202232,30-49,all_types,15,"40,463,608",32,"12,266,415.30"
death,Aug-22,202232,50-64,all_types,98,"33,091,409",91,"6,042,770.60"
death,Aug-22,202232,65-79,all_types,287,"24,499,214.55",227,"1,913,657.10"
death,Aug-22,202232,80+,all_types,460,"7,069,479",300,"967,735.40"
death,Aug-22,202232,all_ages_adj,all_types,862,"142,556,401.60",655,"51,235,199.85"
death,Aug-22,202232,all_ages_adj,Janssen,58,"10,740,031",655,"51,235,199.85"
death,Aug-22,202232,all_ages_adj,Moderna,390,"49,352,002",655,"51,235,199.85"
death,Aug-22,202232,all_ages_adj,Pfizer,413,"82,417,381",655,"51,235,199.85"
death,Aug-22,202233,5-11,all_types,0,"5,517,259",0,"12,676,390"
death,Aug-22,202233,12-17,all_types,0,"9,889,654",1,"5,994,796"
death,Aug-22,202233,18-29,all_types,3,"22,081,280",5,"11,311,247.45"
death,Aug-22,202233,30-49,all_types,22,"40,480,758",30,"12,246,504.30"
death,Aug-22,202233,50-64,all_types,59,"33,108,024",66,"6,032,214.60"
death,Aug-22,202233,65-79,all_types,259,"24,511,843.55",199,"1,908,422.10"
death,Aug-22,202233,80+,all_types,420,"7,073,397",238,"965,791.40"
death,Aug-22,202233,all_ages_adj,all_types,763,"142,662,215.60",539,"51,135,365.85"
death,Aug-22,202233,all_ages_adj,Janssen,39,"10,743,330",539,"51,135,365.85"
death,Aug-22,202233,all_ages_adj,Moderna,370,"49,376,569",539,"51,135,365.85"
death,Aug-22,202233,all_ages_adj,Pfizer,353,"82,495,216",539,"51,135,365.85"
death,Aug-22,202234,5-11,all_types,0,"5,544,632",0,"12,650,217"
death,Aug-22,202234,12-17,all_types,1,"9,900,232",2,"5,984,115"
death,Aug-22,202234,18-29,all_types,2,"22,099,413",3,"11,289,804.45"
death,Aug-22,202234,30-49,all_types,16,"40,497,223",25,"12,227,386.30"
death,Aug-22,202234,50-64,all_types,67,"33,122,055",57,"6,022,592.60"
death,Aug-22,202234,65-79,all_types,200,"24,521,768.55",167,"1,903,920.10"
death,Aug-22,202234,80+,all_types,318,"7,076,401",192,"964,139.40"
death,Aug-22,202234,all_ages_adj,all_types,604,"142,761,724.60",446,"51,042,174.85"
death,Aug-22,202234,all_ages_adj,Janssen,38,"10,747,136",446,"51,042,174.85"
death,Aug-22,202234,all_ages_adj,Moderna,293,"49,398,827",446,"51,042,174.85"
death,Aug-22,202234,all_ages_adj,Pfizer,272,"82,568,728",446,"51,042,174.85"
death,Aug-22,202235,5-11,all_types,0,"5,570,099",0,"12,628,880"
death,Aug-22,202235,12-17,all_types,0,"9,909,770",0,"5,975,224"
death,Aug-22,202235,18-29,all_types,2,"22,116,890",1,"11,270,835.45"
death,Aug-22,202235,30-49,all_types,11,"40,512,597",18,"12,210,988.30"
death,Aug-22,202235,50-64,all_types,46,"33,134,144",67,"6,015,441.60"
death,Aug-22,202235,65-79,all_types,201,"24,530,038.55",140,"1,901,104.10"
death,Aug-22,202235,80+,all_types,309,"7,078,966",172,"963,095.40"
death,Aug-22,202235,all_ages_adj,all_types,569,"142,852,504.60",398,"50,965,568.85"
death,Aug-22,202235,all_ages_adj,Janssen,30,"10,750,171",398,"50,965,568.85"
death,Aug-22,202235,all_ages_adj,Moderna,267,"49,418,858",398,"50,965,568.85"
death,Aug-22,202235,all_ages_adj,Pfizer,269,"82,635,967",398,"50,965,568.85"
